"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"12.03.2019 20:45 - 12.03.2019 21:00","15875","15716"
"12.03.2019 21:00 - 12.03.2019 21:15","15666","15439"
"12.03.2019 21:15 - 12.03.2019 21:30","15449","15184"
"12.03.2019 21:30 - 12.03.2019 21:45","15186","14916"
"12.03.2019 21:45 - 12.03.2019 22:00","14903","14692"
"12.03.2019 22:00 - 12.03.2019 22:15","14555","14354"
"12.03.2019 22:15 - 12.03.2019 22:30","14246","14108"
"12.03.2019 22:30 - 12.03.2019 22:45","13946","13858"
"12.03.2019 22:45 - 12.03.2019 23:00","13599","13629"
"12.03.2019 23:00 - 12.03.2019 23:15","13366","13356"
"12.03.2019 23:15 - 12.03.2019 23:30","13302","13109"
"12.03.2019 23:30 - 12.03.2019 23:45","13073","12862"
"12.03.2019 23:45 - 13.03.2019 00:00","12793","12617"
"13.03.2019 00:00 - 13.03.2019 00:15","10066","12386"
"13.03.2019 00:15 - 13.03.2019 00:30","10000","12230"
"13.03.2019 00:30 - 13.03.2019 00:45","9918","12113"
"13.03.2019 00:45 - 13.03.2019 01:00","9801","11986"
"13.03.2019 01:00 - 13.03.2019 01:15","9722","11848"
"13.03.2019 01:15 - 13.03.2019 01:30","9680","11841"
"13.03.2019 01:30 - 13.03.2019 01:45","9616","11750"
"13.03.2019 01:45 - 13.03.2019 02:00","9520","11733"
"13.03.2019 02:00 - 13.03.2019 02:15","9469","11611"
"13.03.2019 02:15 - 13.03.2019 02:30","9445","11578"
"13.03.2019 02:30 - 13.03.2019 02:45","9418","11559"
"13.03.2019 02:45 - 13.03.2019 03:00","9377","11555"
"13.03.2019 03:00 - 13.03.2019 03:15","9370","11564"
"13.03.2019 03:15 - 13.03.2019 03:30","9346","11520"
"13.03.2019 03:30 - 13.03.2019 03:45","9343","11527"
"13.03.2019 03:45 - 13.03.2019 04:00","9343","11515"
"13.03.2019 04:00 - 13.03.2019 04:15","9373","11573"
"13.03.2019 04:15 - 13.03.2019 04:30","9411","11627"
"13.03.2019 04:30 - 13.03.2019 04:45","9434","11677"
"13.03.2019 04:45 - 13.03.2019 05:00","9478","11703"
"13.03.2019 05:00 - 13.03.2019 05:15","9560","11847"
"13.03.2019 05:15 - 13.03.2019 05:30","9679","12010"
"13.03.2019 05:30 - 13.03.2019 05:45","9847","12215"
"13.03.2019 05:45 - 13.03.2019 06:00","10032","12393"
"13.03.2019 06:00 - 13.03.2019 06:15","10299","12845"
"13.03.2019 06:15 - 13.03.2019 06:30","10633","13230"
"13.03.2019 06:30 - 13.03.2019 06:45","11018","13626"
"13.03.2019 06:45 - 13.03.2019 07:00","11392","14018"
"13.03.2019 07:00 - 13.03.2019 07:15","11857","14542"
"13.03.2019 07:15 - 13.03.2019 07:30","12340","15028"
"13.03.2019 07:30 - 13.03.2019 07:45","12660","15421"
"13.03.2019 07:45 - 13.03.2019 08:00","12935","15793"
"13.03.2019 08:00 - 13.03.2019 08:15","13136","16088"
"13.03.2019 08:15 - 13.03.2019 08:30","13279","16280"
"13.03.2019 08:30 - 13.03.2019 08:45","13373","16452"
"13.03.2019 08:45 - 13.03.2019 09:00","13440","16610"
"13.03.2019 09:00 - 13.03.2019 09:15","13455","16793"
"13.03.2019 09:15 - 13.03.2019 09:30","13405","16733"
"13.03.2019 09:30 - 13.03.2019 09:45","13288","16696"
"13.03.2019 09:45 - 13.03.2019 10:00","13150","16801"
"13.03.2019 10:00 - 13.03.2019 10:15","12945","16796"
"13.03.2019 10:15 - 13.03.2019 10:30","12734","16787"
"13.03.2019 10:30 - 13.03.2019 10:45","12558","16813"
"13.03.2019 10:45 - 13.03.2019 11:00","12408","16837"
"13.03.2019 11:00 - 13.03.2019 11:15","12296","16843"
"13.03.2019 11:15 - 13.03.2019 11:30","12171","16895"
"13.03.2019 11:30 - 13.03.2019 11:45","12073","16951"
"13.03.2019 11:45 - 13.03.2019 12:00","12009","17001"
"13.03.2019 12:00 - 13.03.2019 12:15","11929","16992"
"13.03.2019 12:15 - 13.03.2019 12:30","11863","16926"
"13.03.2019 12:30 - 13.03.2019 12:45","11798","16844"
"13.03.2019 12:45 - 13.03.2019 13:00","11730","16837"
"13.03.2019 13:00 - 13.03.2019 13:15","11723","16832"
"13.03.2019 13:15 - 13.03.2019 13:30","11858","16808"
"13.03.2019 13:30 - 13.03.2019 13:45","11883","16753"
"13.03.2019 13:45 - 13.03.2019 14:00","11902","16655"
"13.03.2019 14:00 - 13.03.2019 14:15","11938","16560"
"13.03.2019 14:15 - 13.03.2019 14:30","11978","16506"
"13.03.2019 14:30 - 13.03.2019 14:45","12048","16478"
"13.03.2019 14:45 - 13.03.2019 15:00","12101","16411"
"13.03.2019 15:00 - 13.03.2019 15:15","12166","16322"
"13.03.2019 15:15 - 13.03.2019 15:30","12278","16308"
"13.03.2019 15:30 - 13.03.2019 15:45","12418","16339"
"13.03.2019 15:45 - 13.03.2019 16:00","12539","16349"
"13.03.2019 16:00 - 13.03.2019 16:15","12657","16350"
"13.03.2019 16:15 - 13.03.2019 16:30","12779","16430"
"13.03.2019 16:30 - 13.03.2019 16:45","12886","16510"
"13.03.2019 16:45 - 13.03.2019 17:00","13062","16586"
"13.03.2019 17:00 - 13.03.2019 17:15","13208","16709"
"13.03.2019 17:15 - 13.03.2019 17:30","13310","16808"
"13.03.2019 17:30 - 13.03.2019 17:45","13421","16830"
"13.03.2019 17:45 - 13.03.2019 18:00","13449","16811"
"13.03.2019 18:00 - 13.03.2019 18:15","13284","16365"
"13.03.2019 18:15 - 13.03.2019 18:30","13142","16235"
"13.03.2019 18:30 - 13.03.2019 18:45","13195","16327"
"13.03.2019 18:45 - 13.03.2019 19:00","13286","16595"
"13.03.2019 19:00 - 13.03.2019 19:15","13270","16723"
"13.03.2019 19:15 - 13.03.2019 19:30","13135","16705"
"13.03.2019 19:30 - 13.03.2019 19:45","13006","16540"
"13.03.2019 19:45 - 13.03.2019 20:00","12903","16415"
"13.03.2019 20:00 - 13.03.2019 20:15","12756","16142"
"13.03.2019 20:15 - 13.03.2019 20:30","12600","15897"
"13.03.2019 20:30 - 13.03.2019 20:45","12422","15673"
"13.03.2019 20:45 - 13.03.2019 21:00","12231","15491"
"13.03.2019 21:00 - 13.03.2019 21:15","12051","15155"
"13.03.2019 21:15 - 13.03.2019 21:30","11928","14956"
"13.03.2019 21:30 - 13.03.2019 21:45","11750","14649"
"13.03.2019 21:45 - 13.03.2019 22:00","11538","14494"
"13.03.2019 22:00 - 13.03.2019 22:15","11318","14201"
"13.03.2019 22:15 - 13.03.2019 22:30","11128","13971"
"13.03.2019 22:30 - 13.03.2019 22:45","10946","13753"
"13.03.2019 22:45 - 13.03.2019 23:00","10746","13477"
"13.03.2019 23:00 - 13.03.2019 23:15","10597","13248"
"13.03.2019 23:15 - 13.03.2019 23:30","10483","13032"
"13.03.2019 23:30 - 13.03.2019 23:45","10289","12793"
"13.03.2019 23:45 - 14.03.2019 00:00","10102","12553"
"14.03.2019 00:00 - 14.03.2019 00:15","12299","12310"
"14.03.2019 00:15 - 14.03.2019 00:30","12164","12166"
"14.03.2019 00:30 - 14.03.2019 00:45","12044","12004"
"14.03.2019 00:45 - 14.03.2019 01:00","11913","11844"
"14.03.2019 01:00 - 14.03.2019 01:15","11774","11708"
"14.03.2019 01:15 - 14.03.2019 01:30","11705","11663"
"14.03.2019 01:30 - 14.03.2019 01:45","11607","11573"
"14.03.2019 01:45 - 14.03.2019 02:00","11487","11485"
"14.03.2019 02:00 - 14.03.2019 02:15","11432","11447"
"14.03.2019 02:15 - 14.03.2019 02:30","11403","11414"
"14.03.2019 02:30 - 14.03.2019 02:45","11380","11395"
"14.03.2019 02:45 - 14.03.2019 03:00","11328","11362"
"14.03.2019 03:00 - 14.03.2019 03:15","11341","11347"
"14.03.2019 03:15 - 14.03.2019 03:30","11345","11345"
"14.03.2019 03:30 - 14.03.2019 03:45","11332","11325"
"14.03.2019 03:45 - 14.03.2019 04:00","11333","11326"
"14.03.2019 04:00 - 14.03.2019 04:15","11392","11415"
"14.03.2019 04:15 - 14.03.2019 04:30","11489","11460"
"14.03.2019 04:30 - 14.03.2019 04:45","11563","11478"
"14.03.2019 04:45 - 14.03.2019 05:00","11627","11550"
"14.03.2019 05:00 - 14.03.2019 05:15","11771","11651"
"14.03.2019 05:15 - 14.03.2019 05:30","11941","11819"
"14.03.2019 05:30 - 14.03.2019 05:45","12189","12006"
"14.03.2019 05:45 - 14.03.2019 06:00","12486","12252"
"14.03.2019 06:00 - 14.03.2019 06:15","12886","12687"
"14.03.2019 06:15 - 14.03.2019 06:30","13398","13090"
"14.03.2019 06:30 - 14.03.2019 06:45","13902","13494"
"14.03.2019 06:45 - 14.03.2019 07:00","14422","13880"
"14.03.2019 07:00 - 14.03.2019 07:15","15082","14476"
"14.03.2019 07:15 - 14.03.2019 07:30","15687","14910"
"14.03.2019 07:30 - 14.03.2019 07:45","16075","15361"
"14.03.2019 07:45 - 14.03.2019 08:00","16404","15802"
"14.03.2019 08:00 - 14.03.2019 08:15","16673","16120"
"14.03.2019 08:15 - 14.03.2019 08:30","16886","16342"
"14.03.2019 08:30 - 14.03.2019 08:45","17044","16568"
"14.03.2019 08:45 - 14.03.2019 09:00","17194","16738"
"14.03.2019 09:00 - 14.03.2019 09:15","17245","16893"
"14.03.2019 09:15 - 14.03.2019 09:30","17175","16952"
"14.03.2019 09:30 - 14.03.2019 09:45","17085","16995"
"14.03.2019 09:45 - 14.03.2019 10:00","16977","17050"
"14.03.2019 10:00 - 14.03.2019 10:15","16842","17061"
"14.03.2019 10:15 - 14.03.2019 10:30","16700","16967"
"14.03.2019 10:30 - 14.03.2019 10:45","16611","16987"
"14.03.2019 10:45 - 14.03.2019 11:00","16615","17037"
"14.03.2019 11:00 - 14.03.2019 11:15","16536","17052"
"14.03.2019 11:15 - 14.03.2019 11:30","16256","16948"
"14.03.2019 11:30 - 14.03.2019 11:45","15923","16850"
"14.03.2019 11:45 - 14.03.2019 12:00","15798","16789"
"14.03.2019 12:00 - 14.03.2019 12:15","15680","16789"
"14.03.2019 12:15 - 14.03.2019 12:30","15591","16715"
"14.03.2019 12:30 - 14.03.2019 12:45","15427","16619"
"14.03.2019 12:45 - 14.03.2019 13:00","15307","16501"
"14.03.2019 13:00 - 14.03.2019 13:15","15308","16409"
"14.03.2019 13:15 - 14.03.2019 13:30","15447","16382"
"14.03.2019 13:30 - 14.03.2019 13:45","15573","16249"
"14.03.2019 13:45 - 14.03.2019 14:00","15706","16166"
"14.03.2019 14:00 - 14.03.2019 14:15","15727","16008"
"14.03.2019 14:15 - 14.03.2019 14:30","15758","15941"
"14.03.2019 14:30 - 14.03.2019 14:45","15761","15923"
"14.03.2019 14:45 - 14.03.2019 15:00","15775","15943"
"14.03.2019 15:00 - 14.03.2019 15:15","15879","15911"
"14.03.2019 15:15 - 14.03.2019 15:30","16007","15940"
"14.03.2019 15:30 - 14.03.2019 15:45","16213","15989"
"14.03.2019 15:45 - 14.03.2019 16:00","16360","16038"
"14.03.2019 16:00 - 14.03.2019 16:15","16424","16087"
"14.03.2019 16:15 - 14.03.2019 16:30","16555","16103"
"14.03.2019 16:30 - 14.03.2019 16:45","16725","16140"
"14.03.2019 16:45 - 14.03.2019 17:00","16863","16280"
"14.03.2019 17:00 - 14.03.2019 17:15","16930","16393"
"14.03.2019 17:15 - 14.03.2019 17:30","17018","16520"
"14.03.2019 17:30 - 14.03.2019 17:45","17113","16603"
"14.03.2019 17:45 - 14.03.2019 18:00","17131","16568"
"14.03.2019 18:00 - 14.03.2019 18:15","16884","16344"
"14.03.2019 18:15 - 14.03.2019 18:30","16656","16233"
"14.03.2019 18:30 - 14.03.2019 18:45","16692","16315"
"14.03.2019 18:45 - 14.03.2019 19:00","16739","16584"
"14.03.2019 19:00 - 14.03.2019 19:15","16678","16739"
"14.03.2019 19:15 - 14.03.2019 19:30","16539","16745"
"14.03.2019 19:30 - 14.03.2019 19:45","16400","16630"
"14.03.2019 19:45 - 14.03.2019 20:00","16321","16509"
"14.03.2019 20:00 - 14.03.2019 20:15","16118","16209"
"14.03.2019 20:15 - 14.03.2019 20:30","15921","15929"
"14.03.2019 20:30 - 14.03.2019 20:45","15716","15791"
"14.03.2019 20:45 - 14.03.2019 21:00","15484","15609"
"14.03.2019 21:00 - 14.03.2019 21:15","15250","15251"
"14.03.2019 21:15 - 14.03.2019 21:30","15002","15016"
"14.03.2019 21:30 - 14.03.2019 21:45","14699","14778"
"14.03.2019 21:45 - 14.03.2019 22:00","14423","14551"
"14.03.2019 22:00 - 14.03.2019 22:15","14087","14257"
"14.03.2019 22:15 - 14.03.2019 22:30","13892","14024"
"14.03.2019 22:30 - 14.03.2019 22:45","13644","13780"
"14.03.2019 22:45 - 14.03.2019 23:00","13354","13521"
"14.03.2019 23:00 - 14.03.2019 23:15","13151","13290"
"14.03.2019 23:15 - 14.03.2019 23:30","12983","13072"
"14.03.2019 23:30 - 14.03.2019 23:45","12755","12825"
"14.03.2019 23:45 - 15.03.2019 00:00","12510","12603"
"15.03.2019 00:00 - 15.03.2019 00:15","9761","12353"
"15.03.2019 00:15 - 15.03.2019 00:30","9684","12163"
"15.03.2019 00:30 - 15.03.2019 00:45","9614","12004"
"15.03.2019 00:45 - 15.03.2019 01:00","9519","11855"
"15.03.2019 01:00 - 15.03.2019 01:15","9450","11770"
"15.03.2019 01:15 - 15.03.2019 01:30","9415","11687"
"15.03.2019 01:30 - 15.03.2019 01:45","9386","11613"
"15.03.2019 01:45 - 15.03.2019 02:00","9328","11550"
"15.03.2019 02:00 - 15.03.2019 02:15","9290","11511"
"15.03.2019 02:15 - 15.03.2019 02:30","9253","11451"
"15.03.2019 02:30 - 15.03.2019 02:45","9240","11431"
"15.03.2019 02:45 - 15.03.2019 03:00","9218","11425"
"15.03.2019 03:00 - 15.03.2019 03:15","9174","11426"
"15.03.2019 03:15 - 15.03.2019 03:30","9169","11419"
"15.03.2019 03:30 - 15.03.2019 03:45","9182","11392"
"15.03.2019 03:45 - 15.03.2019 04:00","9156","11353"
"15.03.2019 04:00 - 15.03.2019 04:15","9149","11404"
"15.03.2019 04:15 - 15.03.2019 04:30","9180","11446"
"15.03.2019 04:30 - 15.03.2019 04:45","9215","11481"
"15.03.2019 04:45 - 15.03.2019 05:00","9260","11549"
"15.03.2019 05:00 - 15.03.2019 05:15","9345","11679"
"15.03.2019 05:15 - 15.03.2019 05:30","9492","11855"
"15.03.2019 05:30 - 15.03.2019 05:45","9660","12001"
"15.03.2019 05:45 - 15.03.2019 06:00","9876","12221"
"15.03.2019 06:00 - 15.03.2019 06:15","10188","12668"
"15.03.2019 06:15 - 15.03.2019 06:30","10580","12993"
"15.03.2019 06:30 - 15.03.2019 06:45","10955","13373"
"15.03.2019 06:45 - 15.03.2019 07:00","11332","13717"
"15.03.2019 07:00 - 15.03.2019 07:15","11780","14182"
"15.03.2019 07:15 - 15.03.2019 07:30","12236","14619"
"15.03.2019 07:30 - 15.03.2019 07:45","12556","14993"
"15.03.2019 07:45 - 15.03.2019 08:00","12875","15378"
"15.03.2019 08:00 - 15.03.2019 08:15","13168","15769"
"15.03.2019 08:15 - 15.03.2019 08:30","13386","16007"
"15.03.2019 08:30 - 15.03.2019 08:45","13561","16228"
"15.03.2019 08:45 - 15.03.2019 09:00","13677","16359"
"15.03.2019 09:00 - 15.03.2019 09:15","13730","16496"
"15.03.2019 09:15 - 15.03.2019 09:30","13737","16561"
"15.03.2019 09:30 - 15.03.2019 09:45","13802","16544"
"15.03.2019 09:45 - 15.03.2019 10:00","13770","16614"
"15.03.2019 10:00 - 15.03.2019 10:15","13728","16591"
"15.03.2019 10:15 - 15.03.2019 10:30","13688","16611"
"15.03.2019 10:30 - 15.03.2019 10:45","13666","16574"
"15.03.2019 10:45 - 15.03.2019 11:00","13574","16480"
"15.03.2019 11:00 - 15.03.2019 11:15","13459","16457"
"15.03.2019 11:15 - 15.03.2019 11:30","13314","16378"
"15.03.2019 11:30 - 15.03.2019 11:45","13230","16333"
"15.03.2019 11:45 - 15.03.2019 12:00","13138","16322"
"15.03.2019 12:00 - 15.03.2019 12:15","12993","16236"
"15.03.2019 12:15 - 15.03.2019 12:30","12822","15973"
"15.03.2019 12:30 - 15.03.2019 12:45","12608","15728"
"15.03.2019 12:45 - 15.03.2019 13:00","12466","15687"
"15.03.2019 13:00 - 15.03.2019 13:15","12480","15715"
"15.03.2019 13:15 - 15.03.2019 13:30","12490","15740"
"15.03.2019 13:30 - 15.03.2019 13:45","12672","15710"
"15.03.2019 13:45 - 15.03.2019 14:00","12692","15718"
"15.03.2019 14:00 - 15.03.2019 14:15","12644","15765"
"15.03.2019 14:15 - 15.03.2019 14:30","12606","15802"
"15.03.2019 14:30 - 15.03.2019 14:45","12626","15766"
"15.03.2019 14:45 - 15.03.2019 15:00","12621","15798"
"15.03.2019 15:00 - 15.03.2019 15:15","12755","15800"
"15.03.2019 15:15 - 15.03.2019 15:30","12832","15784"
"15.03.2019 15:30 - 15.03.2019 15:45","13004","15813"
"15.03.2019 15:45 - 15.03.2019 16:00","13109","15828"
"15.03.2019 16:00 - 15.03.2019 16:15","13181","15796"
"15.03.2019 16:15 - 15.03.2019 16:30","13237","15794"
"15.03.2019 16:30 - 15.03.2019 16:45","13346","15880"
"15.03.2019 16:45 - 15.03.2019 17:00","13488","16041"
"15.03.2019 17:00 - 15.03.2019 17:15","13539","16157"
"15.03.2019 17:15 - 15.03.2019 17:30","13603","16249"
"15.03.2019 17:30 - 15.03.2019 17:45","13653","16306"
"15.03.2019 17:45 - 15.03.2019 18:00","13693","16282"
"15.03.2019 18:00 - 15.03.2019 18:15","13502","15994"
"15.03.2019 18:15 - 15.03.2019 18:30","13293","15888"
"15.03.2019 18:30 - 15.03.2019 18:45","13304","15941"
"15.03.2019 18:45 - 15.03.2019 19:00","13334","16112"
"15.03.2019 19:00 - 15.03.2019 19:15","13304","16174"
"15.03.2019 19:15 - 15.03.2019 19:30","13169","16135"
"15.03.2019 19:30 - 15.03.2019 19:45","13008","15985"
"15.03.2019 19:45 - 15.03.2019 20:00","12886","15913"
"15.03.2019 20:00 - 15.03.2019 20:15","12707","15652"
"15.03.2019 20:15 - 15.03.2019 20:30","12496","15420"
"15.03.2019 20:30 - 15.03.2019 20:45","12281","15182"
"15.03.2019 20:45 - 15.03.2019 21:00","12073","14939"
"15.03.2019 21:00 - 15.03.2019 21:15","11846","14681"
"15.03.2019 21:15 - 15.03.2019 21:30","11646","14411"
"15.03.2019 21:30 - 15.03.2019 21:45","11436","14200"
"15.03.2019 21:45 - 15.03.2019 22:00","11219","14027"
"15.03.2019 22:00 - 15.03.2019 22:15","11017","13758"
"15.03.2019 22:15 - 15.03.2019 22:30","10857","13521"
"15.03.2019 22:30 - 15.03.2019 22:45","10693","13308"
"15.03.2019 22:45 - 15.03.2019 23:00","10489","13092"
"15.03.2019 23:00 - 15.03.2019 23:15","10327","12953"
"15.03.2019 23:15 - 15.03.2019 23:30","10149","12755"
"15.03.2019 23:30 - 15.03.2019 23:45","9908","12530"
"15.03.2019 23:45 - 16.03.2019 00:00","9717","12289"
"16.03.2019 00:00 - 16.03.2019 00:15","9055","12081"
"16.03.2019 00:15 - 16.03.2019 00:30","9000","11917"
"16.03.2019 00:30 - 16.03.2019 00:45","8888","11761"
"16.03.2019 00:45 - 16.03.2019 01:00","8782","11632"
"16.03.2019 01:00 - 16.03.2019 01:15","8714","11523"
"16.03.2019 01:15 - 16.03.2019 01:30","8686","11499"
"16.03.2019 01:30 - 16.03.2019 01:45","8615","11373"
"16.03.2019 01:45 - 16.03.2019 02:00","8532","11302"
"16.03.2019 02:00 - 16.03.2019 02:15","8447","11223"
"16.03.2019 02:15 - 16.03.2019 02:30","8416","11189"
"16.03.2019 02:30 - 16.03.2019 02:45","8353","11123"
"16.03.2019 02:45 - 16.03.2019 03:00","8287","11056"
"16.03.2019 03:00 - 16.03.2019 03:15","8242","11005"
"16.03.2019 03:15 - 16.03.2019 03:30","8240","11003"
"16.03.2019 03:30 - 16.03.2019 03:45","8229","11023"
"16.03.2019 03:45 - 16.03.2019 04:00","8200","10992"
"16.03.2019 04:00 - 16.03.2019 04:15","8179","10990"
"16.03.2019 04:15 - 16.03.2019 04:30","8203","11030"
"16.03.2019 04:30 - 16.03.2019 04:45","8229","11021"
"16.03.2019 04:45 - 16.03.2019 05:00","8242","11037"
"16.03.2019 05:00 - 16.03.2019 05:15","8269","11114"
"16.03.2019 05:15 - 16.03.2019 05:30","8319","11112"
"16.03.2019 05:30 - 16.03.2019 05:45","8374","11155"
"16.03.2019 05:45 - 16.03.2019 06:00","8452","11210"
"16.03.2019 06:00 - 16.03.2019 06:15","8516","11423"
"16.03.2019 06:15 - 16.03.2019 06:30","8588","11616"
"16.03.2019 06:30 - 16.03.2019 06:45","8669","11822"
"16.03.2019 06:45 - 16.03.2019 07:00","8769","11932"
"16.03.2019 07:00 - 16.03.2019 07:15","8896","12163"
"16.03.2019 07:15 - 16.03.2019 07:30","9057","12373"
"16.03.2019 07:30 - 16.03.2019 07:45","9186","12596"
"16.03.2019 07:45 - 16.03.2019 08:00","9338","12838"
"16.03.2019 08:00 - 16.03.2019 08:15","9499","13076"
"16.03.2019 08:15 - 16.03.2019 08:30","9684","13307"
"16.03.2019 08:30 - 16.03.2019 08:45","9857","13566"
"16.03.2019 08:45 - 16.03.2019 09:00","10010","13806"
"16.03.2019 09:00 - 16.03.2019 09:15","10142","14060"
"16.03.2019 09:15 - 16.03.2019 09:30","10200","14243"
"16.03.2019 09:30 - 16.03.2019 09:45","10252","14275"
"16.03.2019 09:45 - 16.03.2019 10:00","10314","14419"
"16.03.2019 10:00 - 16.03.2019 10:15","10298","14566"
"16.03.2019 10:15 - 16.03.2019 10:30","10206","14741"
"16.03.2019 10:30 - 16.03.2019 10:45","10081","14734"
"16.03.2019 10:45 - 16.03.2019 11:00","9968","14751"
"16.03.2019 11:00 - 16.03.2019 11:15","9830","14750"
"16.03.2019 11:15 - 16.03.2019 11:30","9573","14733"
"16.03.2019 11:30 - 16.03.2019 11:45","9245","14798"
"16.03.2019 11:45 - 16.03.2019 12:00","9011","14775"
"16.03.2019 12:00 - 16.03.2019 12:15","8926","14701"
"16.03.2019 12:15 - 16.03.2019 12:30","8816","14595"
"16.03.2019 12:30 - 16.03.2019 12:45","8754","14572"
"16.03.2019 12:45 - 16.03.2019 13:00","8719","14476"
"16.03.2019 13:00 - 16.03.2019 13:15","8672","14341"
"16.03.2019 13:15 - 16.03.2019 13:30","8699","14370"
"16.03.2019 13:30 - 16.03.2019 13:45","8734","14326"
"16.03.2019 13:45 - 16.03.2019 14:00","8767","14296"
"16.03.2019 14:00 - 16.03.2019 14:15","8811","14260"
"16.03.2019 14:15 - 16.03.2019 14:30","8947","14158"
"16.03.2019 14:30 - 16.03.2019 14:45","9045","14140"
"16.03.2019 14:45 - 16.03.2019 15:00","9033","14123"
"16.03.2019 15:00 - 16.03.2019 15:15","9153","14080"
"16.03.2019 15:15 - 16.03.2019 15:30","9182","14071"
"16.03.2019 15:30 - 16.03.2019 15:45","9239","14008"
"16.03.2019 15:45 - 16.03.2019 16:00","9245","14077"
"16.03.2019 16:00 - 16.03.2019 16:15","9212","14107"
"16.03.2019 16:15 - 16.03.2019 16:30","9215","14145"
"16.03.2019 16:30 - 16.03.2019 16:45","9352","14274"
"16.03.2019 16:45 - 16.03.2019 17:00","9544","14385"
"16.03.2019 17:00 - 16.03.2019 17:15","9743","14495"
"16.03.2019 17:15 - 16.03.2019 17:30","9865","14613"
"16.03.2019 17:30 - 16.03.2019 17:45","10080","14711"
"16.03.2019 17:45 - 16.03.2019 18:00","10255","14767"
"16.03.2019 18:00 - 16.03.2019 18:15","10171","14544"
"16.03.2019 18:15 - 16.03.2019 18:30","9949","14532"
"16.03.2019 18:30 - 16.03.2019 18:45","10037","14573"
"16.03.2019 18:45 - 16.03.2019 19:00","10095","14729"
"16.03.2019 19:00 - 16.03.2019 19:15","10109","14839"
"16.03.2019 19:15 - 16.03.2019 19:30","10007","14761"
"16.03.2019 19:30 - 16.03.2019 19:45","9866","14662"
"16.03.2019 19:45 - 16.03.2019 20:00","9759","14589"
"16.03.2019 20:00 - 16.03.2019 20:15","9682","14438"
"16.03.2019 20:15 - 16.03.2019 20:30","9584","14236"
"16.03.2019 20:30 - 16.03.2019 20:45","9473","14011"
"16.03.2019 20:45 - 16.03.2019 21:00","9323","13832"
"16.03.2019 21:00 - 16.03.2019 21:15","9186","13597"
"16.03.2019 21:15 - 16.03.2019 21:30","9072","13491"
"16.03.2019 21:30 - 16.03.2019 21:45","8918","13318"
"16.03.2019 21:45 - 16.03.2019 22:00","8801","13165"
"16.03.2019 22:00 - 16.03.2019 22:15","8711","12989"
"16.03.2019 22:15 - 16.03.2019 22:30","8612","12849"
"16.03.2019 22:30 - 16.03.2019 22:45","8482","12690"
"16.03.2019 22:45 - 16.03.2019 23:00","8316","12532"
"16.03.2019 23:00 - 16.03.2019 23:15","8189","12289"
"16.03.2019 23:15 - 16.03.2019 23:30","8116","12155"
"16.03.2019 23:30 - 16.03.2019 23:45","7991","11965"
"16.03.2019 23:45 - 17.03.2019 00:00","7857","11811"
"17.03.2019 00:00 - 17.03.2019 00:15","7764","11669"
"17.03.2019 00:15 - 17.03.2019 00:30","7713","11551"
"17.03.2019 00:30 - 17.03.2019 00:45","7657","11434"
"17.03.2019 00:45 - 17.03.2019 01:00","7570","11299"
